transaction_id,customer_id,transaction_date,channel,store_id,payment_method,n_items,total_units,gross_amount,discount_amount,net_amount,is_return
T220969,C10953,2025-03-05,Mobile App,ONLINE,Mobile Banking,6,10,2228.13,47.919999999999995,2180.21,0
T220970,C10953,2025-03-09,In-Store,ST001,Credit Card,9,13,1996.26,0.0,1996.26,0
T220971,C10953,2025-06-05,Online Web,ONLINE,Credit Card,6,11,1116.59,30.34,1086.25,0
T220972,C10953,2025-06-28,Online Web,ONLINE,Credit Card,4,10,1130.51,120.26,1010.25,0
T220973,C10953,2025-07-26,Online Web,ONLINE,Mobile Banking,5,6,617.3,53.0,564.3,0
T220974,C10953,2025-08-20,Online Web,ONLINE,Credit Card,3,5,542.79,19.72,523.07,0
T220975,C10953,2025-08-28,Online Web,ONLINE,Mobile Banking,8,17,1923.64,25.45,1898.19,0
T220976,C10953,2025-09-08,In-Store,ST018,Credit Card,7,13,1108.27,49.28,1058.99,0
T220977,C10953,2025-09-19,Online Web,ONLINE,Credit Card,5,10,1247.67,15.9,1231.77,0
T220978,C10953,2025-10-03,Online Web,ONLINE,Credit Card,7,14,3290.89,0.0,3290.89,0
T220979,C10953,2025-10-22,Online Web,ONLINE,Credit Card,10,18,1509.45,98.46,1410.99,0
T220980,C10953,2025-12-31,Online Web,ONLINE,Credit Card,5,9,1124.4,100.05,1024.35,0
T220981,C10953,2026-03-21,Online Web,ONLINE,Mobile Banking,4,7,723.08,84.71,638.37,0
T220982,C10954,2024-09-02,In-Store,ST007,e-Wallet,2,6,272.52,0.0,272.52,0
T220983,C10954,2024-09-17,In-Store,ST020,Credit Card,1,3,328.14,0.0,328.14,0
T220984,C10954,2024-10-09,In-Store,ST007,Cash,5,9,862.69,8.9,853.79,0
T220985,C10954,2024-11-03,Mobile App,ONLINE,Credit Card,1,3,304.77,0.0,304.77,0
T220986,C10954,2024-11-26,In-Store,ST023,e-Wallet,6,9,1572.37,0.0,1572.37,0
T220987,C10954,2024-11-29,In-Store,ST011,Mobile Banking,1,3,192.87,0.0,192.87,0
T220988,C10954,2024-11-30,Mobile App,ONLINE,Mobile Banking,3,8,1402.8,0.0,1402.8,0
T220989,C10954,2024-12-24,Mobile App,ONLINE,Credit Card,3,5,655.18,10.91,644.27,0
T220990,C10954,2025-01-24,Mobile App,ONLINE,Mobile Banking,3,7,783.35,81.01,702.34,0
T220991,C10954,2025-03-09,Online Web,ONLINE,Credit Card,4,7,888.6,14.03,874.57,0
T220992,C10954,2025-03-26,Online Web,ONLINE,Mobile Banking,7,10,615.49,0.0,615.49,0
T220993,C10954,2025-06-20,Mobile App,ONLINE,Mobile Banking,5,7,790.53,54.61,735.92,0
T220994,C10954,2025-07-05,In-Store,ST021,Cash,5,10,1091.16,47.74,1043.42,0
T220995,C10954,2025-08-04,In-Store,ST006,Mobile Banking,4,7,1008.11,0.0,1008.11,0
T220996,C10954,2025-08-15,In-Store,ST014,Cash,3,8,689.67,0.0,689.67,0
T220997,C10954,2025-09-02,In-Store,ST003,Credit Card,7,10,1914.53,9.94,1904.59,0
T220998,C10954,2025-10-20,Mobile App,ONLINE,e-Wallet,5,9,588.82,0.0,588.82,0
T220999,C10954,2025-10-25,In-Store,ST016,Mobile Banking,1,1,69.68,0.0,69.68,0
T221000,C10954,2025-12-01,In-Store,ST003,Credit Card,3,3,349.58,0.0,349.58,0
T221001,C10954,2025-12-14,In-Store,ST012,Cash,2,3,266.62,0.0,266.62,0
T221002,C10954,2025-12-25,In-Store,ST023,e-Wallet,5,10,1469.39,0.0,1469.39,0
T221003,C10954,2026-01-26,In-Store,ST024,Cash,2,4,430.5,31.93,398.57,0
T221004,C10954,2026-03-06,In-Store,ST012,Mobile Banking,2,5,334.81,0.0,334.81,0
T221005,C10954,2026-03-25,In-Store,ST019,Credit Card,3,3,500.84,0.0,500.84,0
T221006,C10954,2026-05-02,In-Store,ST015,Credit Card,3,6,312.1,0.0,312.1,0
T221007,C10954,2026-05-13,Online Web,ONLINE,Credit Card,1,2,241.24,0.0,241.24,0
T221008,C10954,2026-07-02,In-Store,ST007,Credit Card,6,12,1271.95,107.24,1164.71,0
T221009,C10954,2026-07-12,In-Store,ST021,Cash,1,1,1072.59,0.0,1072.59,0
T221010,C10954,2026-08-01,Mobile App,ONLINE,e-Wallet,3,6,618.74,0.0,618.74,0
T221011,C10954,2026-08-09,In-Store,ST011,Mobile Banking,4,6,1153.81,29.68,1124.13,0
T221012,C10954,2026-08-14,In-Store,ST003,Cash,3,7,570.51,30.92,539.59,0
T221013,C10955,2026-03-10,Online Web,ONLINE,Credit Card,5,11,829.13,38.34,790.79,0
T221014,C10955,2026-04-04,Online Web,ONLINE,Credit Card,3,7,1286.23,0.0,1286.23,0
T221015,C10955,2026-04-24,Online Web,ONLINE,Mobile Banking,5,9,1242.39,0.0,1242.39,0
T221016,C10955,2026-05-28,Online Web,ONLINE,Credit Card,4,10,1162.49,0.0,1162.49,0
T221017,C10955,2026-06-25,Online Web,ONLINE,Mobile Banking,2,4,494.24,0.0,494.24,0
T221018,C10956,2025-03-29,In-Store,ST002,Credit Card,3,5,1016.46,105.92,910.54,0
T221019,C10956,2025-05-01,Mobile App,ONLINE,Mobile Banking,5,7,669.09,0.0,669.09,0
T221020,C10956,2025-05-30,In-Store,ST024,Credit Card,4,6,591.06,0.0,591.06,0
T221021,C10956,2025-06-23,In-Store,ST001,Cash,9,17,4845.05,105.55999999999999,4739.49,0
T221022,C10956,2025-07-12,In-Store,ST013,Mobile Banking,3,8,2397.61,0.0,2397.61,0
T221023,C10956,2025-07-23,Mobile App,ONLINE,e-Wallet,1,1,140.36,0.0,140.36,0
T221024,C10956,2025-10-03,Online Web,ONLINE,e-Wallet,3,5,1676.27,0.0,1676.27,0
T221025,C10956,2025-11-21,In-Store,ST020,Mobile Banking,3,7,1381.56,144.82,1236.74,0
T221026,C10956,2025-11-26,In-Store,ST019,Credit Card,3,4,428.55,0.0,428.55,0
T221027,C10956,2025-12-11,In-Store,ST009,Mobile Banking,1,1,126.15,0.0,126.15,0
T221028,C10956,2026-02-11,In-Store,ST014,Credit Card,4,8,1077.2,200.29,876.91,0
T221029,C10956,2026-02-16,In-Store,ST011,Cash,5,7,1032.59,0.0,1032.59,0
T221030,C10956,2026-02-21,In-Store,ST006,e-Wallet,3,6,488.0,9.56,478.44,0
T221031,C10956,2026-03-03,In-Store,ST016,e-Wallet,6,11,1096.61,45.33,1051.28,0
T221032,C10956,2026-03-06,In-Store,ST021,Mobile Banking,4,5,1146.6,79.49000000000001,1067.11,0
T221033,C10956,2026-03-08,In-Store,ST023,Cash,3,3,357.92,14.06,343.86,0
T221034,C10956,2026-03-13,In-Store,ST013,Credit Card,3,6,1796.47,0.0,1796.47,0
T221035,C10956,2026-03-29,In-Store,ST022,Cash,3,8,1296.56,0.0,1296.56,0
T221036,C10956,2026-04-18,In-Store,ST017,Cash,1,2,257.22,51.44,205.78,0
T221037,C10956,2026-06-05,In-Store,ST012,Cash,3,4,390.68,8.47,382.21,0
T221038,C10956,2026-07-12,In-Store,ST003,Cash,6,13,1775.45,0.0,1775.45,0
T221039,C10956,2026-07-13,In-Store,ST023,Mobile Banking,3,4,341.29,0.0,341.29,0
T221040,C10956,2026-07-23,Online Web,ONLINE,Credit Card,3,4,581.97,0.0,581.97,0
T221041,C10956,2026-07-28,In-Store,ST022,Mobile Banking,3,5,963.41,0.0,963.41,0
T221042,C10956,2026-07-30,In-Store,ST012,e-Wallet,2,4,245.51,0.0,245.51,0
T221043,C10957,2025-06-11,Online Web,ONLINE,Mobile Banking,3,4,185.66,34.32,151.34,0
T221044,C10957,2025-07-25,In-Store,ST005,Cash,4,5,411.58,43.26,368.32,0
T221045,C10957,2025-12-01,In-Store,ST019,Cash,4,13,826.6,72.38,754.22,0
T221046,C10957,2025-12-13,In-Store,ST005,Cash,4,7,480.93,62.91,418.02,0
T221047,C10957,2026-02-04,In-Store,ST015,Cash,4,10,1077.17,36.93,1040.24,0
T221048,C10958,2026-03-08,In-Store,ST014,Mobile Banking,4,8,4118.15,0.0,4118.15,0
T221049,C10958,2026-03-26,In-Store,ST007,Credit Card,4,6,1203.52,5.98,1197.54,0
T221050,C10958,2026-05-14,In-Store,ST003,Cash,3,5,614.78,0.0,614.78,0
T221051,C10958,2026-06-04,Online Web,ONLINE,Mobile Banking,2,2,356.6,26.24,330.36,0
T221052,C10959,2024-09-12,Online Web,ONLINE,Credit Card,6,16,1713.77,122.13,1591.64,0
T221053,C10959,2024-09-18,In-Store,ST013,e-Wallet,8,18,2747.79,17.78,2730.01,0
T221054,C10959,2024-10-07,Mobile App,ONLINE,e-Wallet,6,13,698.11,19.63,678.48,0
T221055,C10959,2024-10-29,In-Store,ST005,Credit Card,9,14,1923.33,57.4,1865.93,0
T221056,C10959,2024-11-16,Online Web,ONLINE,Credit Card,7,11,822.05,0.0,822.05,0
T221057,C10959,2024-12-07,In-Store,ST018,e-Wallet,6,11,2019.0,0.0,2019.0,0
T221058,C10959,2025-03-30,In-Store,ST009,Cash,7,9,1319.19,0.0,1319.19,0
T221059,C10959,2025-04-13,Mobile App,ONLINE,Credit Card,8,14,1658.21,0.0,1658.21,0
T221060,C10959,2025-04-30,In-Store,ST020,e-Wallet,8,20,2147.53,0.0,2147.53,0
T221061,C10959,2025-05-15,In-Store,ST018,Mobile Banking,6,11,1182.58,4.55,1178.03,0
T221062,C10959,2025-05-24,In-Store,ST021,Cash,8,13,1821.31,65.96,1755.35,0
T221063,C10959,2025-06-18,Online Web,ONLINE,Credit Card,6,13,1570.04,22.21,1547.83,0
T221064,C10959,2025-06-22,In-Store,ST005,Cash,4,7,1117.35,0.0,1117.35,0
T221065,C10959,2025-07-08,In-Store,ST017,Credit Card,4,9,957.52,23.19,934.33,0
T221066,C10959,2025-07-26,In-Store,ST021,Credit Card,5,12,1451.08,9.92,1441.16,0
T221067,C10959,2025-08-10,Online Web,ONLINE,e-Wallet,4,7,1405.07,0.0,1405.07,0
T221068,C10959,2025-08-15,In-Store,ST020,Credit Card,10,20,1684.42,102.03999999999999,1582.38,0
T221069,C10959,2025-08-19,In-Store,ST012,Cash,7,14,2386.93,0.0,2386.93,0
T221070,C10959,2025-09-05,Mobile App,ONLINE,Credit Card,2,5,1618.05,0.0,1618.05,0
T221071,C10959,2025-10-14,In-Store,ST011,Credit Card,6,16,2462.49,17.27,2445.22,0
T221072,C10959,2025-11-09,In-Store,ST013,Cash,8,12,1847.76,58.2,1789.56,0
T221073,C10959,2025-11-14,In-Store,ST006,Credit Card,5,13,1882.05,106.41,1775.64,0
T221074,C10959,2025-11-16,In-Store,ST022,Mobile Banking,3,6,622.44,0.0,622.44,0
T221075,C10959,2025-11-25,In-Store,ST004,Cash,3,5,1833.67,0.0,1833.67,0
T221076,C10959,2025-11-27,In-Store,ST018,Mobile Banking,9,18,2713.43,7.73,2705.7,0
T221077,C10959,2025-12-06,In-Store,ST013,e-Wallet,5,7,834.26,23.92,810.34,0
T221078,C10959,2025-12-26,In-Store,ST025,Cash,6,11,709.72,0.0,709.72,0
T221079,C10959,2026-02-04,In-Store,ST001,Mobile Banking,7,14,1914.1,0.0,1914.1,0
T221080,C10959,2026-02-11,In-Store,ST003,Cash,8,17,1568.66,26.28,1542.38,0
T221081,C10959,2026-02-27,In-Store,ST017,e-Wallet,5,9,1059.81,56.74,1003.07,0
T221082,C10959,2026-05-05,In-Store,ST002,Mobile Banking,5,8,654.72,20.48,634.24,0
T221083,C10960,2025-05-25,Mobile App,ONLINE,e-Wallet,2,4,251.06,11.61,239.45,0
T221084,C10960,2025-06-08,In-Store,ST009,Mobile Banking,6,12,2341.67,32.269999999999996,2309.4,0
T221085,C10960,2025-07-24,Mobile App,ONLINE,Mobile Banking,5,6,718.77,38.68,680.09,0
T221086,C10960,2025-10-13,Mobile App,ONLINE,Mobile Banking,5,7,532.23,21.490000000000002,510.74,0
T221087,C10960,2025-10-26,Mobile App,ONLINE,Credit Card,8,18,1393.87,57.18000000000001,1336.69,0
T221088,C10960,2025-11-09,Mobile App,ONLINE,Mobile Banking,5,12,1416.59,85.29,1331.3,0
T221089,C10960,2025-12-26,Mobile App,ONLINE,e-Wallet,2,3,433.47,79.53,353.94,0
T221090,C10960,2026-01-26,In-Store,ST020,Credit Card,4,10,753.97,151.19,602.78,0
T221091,C10960,2026-02-15,Mobile App,ONLINE,Credit Card,3,4,188.53,12.75,175.78,0
T221092,C10960,2026-03-05,Online Web,ONLINE,Credit Card,5,14,1704.88,66.23,1638.65,0
T221093,C10960,2026-03-26,Mobile App,ONLINE,Mobile Banking,3,4,681.47,132.96,548.51,0
T221094,C10961,2025-06-19,In-Store,ST023,Cash,10,26,4618.05,77.14,4540.91,0
T221095,C10961,2025-06-30,In-Store,ST011,e-Wallet,5,8,1079.12,56.800000000000004,1022.32,0
T221096,C10961,2025-08-04,In-Store,ST007,e-Wallet,5,9,2926.93,0.0,2926.93,0
T221097,C10961,2025-08-22,In-Store,ST015,Mobile Banking,4,9,628.98,0.0,628.98,0
T221098,C10961,2025-09-25,Mobile App,ONLINE,Mobile Banking,5,9,438.54,2.83,435.71,0
T221099,C10961,2025-10-29,In-Store,ST020,Mobile Banking,8,11,2218.88,26.64,2192.24,0
T221100,C10961,2025-11-06,In-Store,ST018,Cash,2,3,85.01,10.6,74.41,0
T221101,C10961,2025-11-11,Mobile App,ONLINE,Credit Card,7,13,1727.82,269.56,1458.26,0
T221102,C10961,2025-12-07,In-Store,ST022,e-Wallet,8,19,2827.21,19.24,2807.97,0
T221103,C10961,2025-12-29,In-Store,ST025,Mobile Banking,4,9,690.04,25.77,664.27,0
T221104,C10961,2026-01-20,In-Store,ST016,Mobile Banking,6,11,1718.44,24.27,1694.17,0
T221105,C10961,2026-02-13,Mobile App,ONLINE,Credit Card,8,16,1627.85,71.61,1556.24,0
T221106,C10961,2026-02-27,In-Store,ST004,Mobile Banking,3,7,1117.07,0.0,1117.07,0
T221107,C10961,2026-03-01,In-Store,ST018,e-Wallet,4,8,1950.32,0.0,1950.32,0
T221108,C10961,2026-03-03,In-Store,ST025,Credit Card,4,9,981.51,0.0,981.51,0
T221109,C10961,2026-03-19,Mobile App,ONLINE,e-Wallet,6,11,1820.59,76.36,1744.23,0
T221110,C10961,2026-04-03,Online Web,ONLINE,e-Wallet,4,8,986.76,68.69,918.07,0
T221111,C10961,2026-04-15,Online Web,ONLINE,e-Wallet,2,6,749.36,0.0,749.36,0
T221112,C10961,2026-04-17,In-Store,ST009,Credit Card,9,21,2041.65,19.31,2022.34,0
T221113,C10961,2026-05-10,Mobile App,ONLINE,Credit Card,2,4,294.06,0.0,294.06,0
T221114,C10961,2026-05-31,In-Store,ST009,Mobile Banking,3,10,1195.16,0.0,1195.16,0
T221115,C10961,2026-07-21,In-Store,ST017,e-Wallet,6,12,1055.61,101.1,954.51,0
T221116,C10961,2026-08-10,In-Store,ST001,e-Wallet,3,3,205.96,0.0,205.96,0
T221117,C10961,2026-08-11,Online Web,ONLINE,Credit Card,9,22,3706.97,66.64,3640.33,0
T221118,C10961,2026-08-20,In-Store,ST025,Mobile Banking,6,7,1118.14,56.55,1061.59,0
T221119,C10961,2026-08-29,In-Store,ST011,Cash,6,8,1077.77,29.69,1048.08,0
T221120,C10962,2025-02-18,In-Store,ST003,Credit Card,5,8,1188.95,5.98,1182.97,0
T221121,C10962,2025-03-01,Mobile App,ONLINE,Credit Card,3,9,1676.57,0.0,1676.57,0
T221122,C10962,2025-04-07,In-Store,ST010,Mobile Banking,3,5,864.45,32.56,831.89,0
T221123,C10962,2025-04-17,In-Store,ST003,Mobile Banking,3,6,542.87,112.58,430.29,0
T221124,C10962,2025-04-27,In-Store,ST012,Cash,3,3,230.0,38.08,191.92,0
T221125,C10962,2025-04-28,In-Store,ST002,Credit Card,4,8,688.93,70.62,618.31,0
T221126,C10962,2025-08-01,In-Store,ST023,Cash,3,4,800.4,0.0,800.4,0
T221127,C10962,2025-08-05,In-Store,ST017,Cash,6,11,1878.48,24.44,1854.04,0
T221128,C10962,2025-08-29,Mobile App,ONLINE,Credit Card,2,5,1193.66,69.69,1123.97,0
T221129,C10962,2025-09-11,In-Store,ST004,Cash,4,6,262.68,18.689999999999998,243.99,0
T221130,C10962,2025-10-15,In-Store,ST015,Credit Card,5,8,961.77,45.41,916.36,0
T221131,C10962,2025-10-24,In-Store,ST011,Cash,2,3,583.42,77.83,505.59,0
T221132,C10962,2025-11-07,In-Store,ST001,Credit Card,3,6,962.58,7.05,955.53,0
T221133,C10962,2025-11-16,In-Store,ST004,e-Wallet,6,10,1896.41,39.76,1856.65,0
T221134,C10962,2025-11-26,In-Store,ST001,Credit Card,5,8,1499.05,302.23,1196.82,0
T221135,C10963,2024-12-15,Mobile App,ONLINE,Credit Card,5,9,1105.91,0.0,1105.91,0
T221136,C10963,2024-12-28,Mobile App,ONLINE,e-Wallet,3,6,452.65,0.0,452.65,0
T221137,C10963,2025-01-03,Mobile App,ONLINE,Credit Card,5,10,705.09,0.0,705.09,0
T221138,C10963,2025-02-01,Mobile App,ONLINE,Credit Card,5,11,1288.37,146.76,1141.61,0
T221139,C10963,2025-02-10,Mobile App,ONLINE,Mobile Banking,12,25,4821.47,100.41000000000001,4721.06,0
T221140,C10963,2025-02-14,In-Store,ST011,e-Wallet,5,10,1331.76,0.0,1331.76,0
T221141,C10963,2025-03-08,Online Web,ONLINE,Mobile Banking,5,9,1111.16,0.0,1111.16,0
T221142,C10963,2025-03-12,Mobile App,ONLINE,Credit Card,3,3,285.01,9.88,275.13,0
T221143,C10963,2025-03-15,Mobile App,ONLINE,Credit Card,8,15,1778.81,0.0,1778.81,0
T221144,C10963,2025-03-20,Mobile App,ONLINE,e-Wallet,4,9,1486.16,0.0,1486.16,0
T221145,C10963,2025-03-21,In-Store,ST005,Cash,2,3,543.22,0.0,543.22,0
T221146,C10963,2025-04-18,In-Store,ST009,Credit Card,7,9,2533.03,42.15,2490.88,0
T221147,C10963,2025-04-27,In-Store,ST017,Cash,5,7,1199.23,125.89,1073.34,0
T221148,C10963,2025-04-28,Mobile App,ONLINE,Mobile Banking,5,9,1499.29,0.0,1499.29,0
T221149,C10963,2025-05-15,Mobile App,ONLINE,Credit Card,6,13,1470.74,54.14,1416.6,0
T221150,C10963,2025-08-07,Mobile App,ONLINE,Credit Card,7,17,3008.85,0.0,3008.85,0
T221151,C10963,2025-08-19,Mobile App,ONLINE,e-Wallet,4,9,2352.44,254.70999999999998,2097.73,0
T221152,C10963,2025-09-05,In-Store,ST017,Mobile Banking,7,13,1270.01,63.54,1206.47,0
T221153,C10963,2025-09-12,In-Store,ST017,Credit Card,8,12,1611.84,105.08999999999999,1506.75,0
T221154,C10963,2025-09-29,In-Store,ST021,Mobile Banking,6,9,1158.65,17.92,1140.73,0
T221155,C10963,2025-11-11,Mobile App,ONLINE,Credit Card,2,3,280.15,0.0,280.15,0
T221156,C10963,2025-11-18,Mobile App,ONLINE,e-Wallet,3,8,1849.68,128.35,1721.33,0
T221157,C10963,2025-11-24,Mobile App,ONLINE,Mobile Banking,6,10,1213.04,129.99,1083.05,0
T221158,C10963,2025-12-26,In-Store,ST020,Mobile Banking,4,5,891.95,47.72,844.23,0
T221159,C10963,2026-01-09,Mobile App,ONLINE,Credit Card,3,5,630.24,18.31,611.93,0
T221160,C10963,2026-01-14,Online Web,ONLINE,Mobile Banking,11,20,3198.9,24.89,3174.01,0
T221161,C10963,2026-02-02,Mobile App,ONLINE,Credit Card,9,18,2695.08,59.3,2635.78,0
T221162,C10963,2026-02-22,In-Store,ST020,Credit Card,4,6,819.48,41.89,777.59,0
T221163,C10963,2026-03-15,Mobile App,ONLINE,e-Wallet,7,11,1201.12,52.900000000000006,1148.22,0
T221164,C10963,2026-03-22,Mobile App,ONLINE,Credit Card,4,8,1852.51,0.0,1852.51,0
T221165,C10963,2026-05-12,Mobile App,ONLINE,Credit Card,8,17,2727.71,30.02,2697.69,0
T221166,C10963,2026-05-13,In-Store,ST009,Cash,5,10,1900.67,276.95,1623.72,0
T221167,C10963,2026-05-15,Mobile App,ONLINE,Credit Card,5,10,1278.95,10.84,1268.11,0
T221168,C10963,2026-05-17,Mobile App,ONLINE,Mobile Banking,5,10,781.59,0.0,781.59,0
T221169,C10963,2026-06-17,Mobile App,ONLINE,Mobile Banking,7,14,1882.91,13.51,1869.4,0
T221170,C10963,2026-06-23,In-Store,ST006,Mobile Banking,10,16,7904.1,661.78,7242.32,0
T221171,C10963,2026-08-19,Mobile App,ONLINE,e-Wallet,2,4,357.5,0.0,357.5,0
T221172,C10963,2026-08-28,Mobile App,ONLINE,e-Wallet,10,16,2086.07,0.0,2086.07,0
T221173,C10964,2024-11-01,Mobile App,ONLINE,Credit Card,3,6,626.15,34.36,591.79,0
T221174,C10964,2024-11-03,In-Store,ST017,Cash,3,4,407.86,0.0,407.86,0
T221175,C10964,2024-11-12,In-Store,ST016,Cash,3,4,353.62,4.73,348.89,0
T221176,C10964,2024-11-13,Online Web,ONLINE,Mobile Banking,3,4,590.05,53.39,536.66,0
T221177,C10964,2024-12-16,In-Store,ST011,Cash,4,8,2372.38,0.0,2372.38,0
T221178,C10964,2025-01-05,In-Store,ST014,Credit Card,1,1,274.49,41.17,233.32,0
T221179,C10964,2025-02-14,Online Web,ONLINE,Mobile Banking,4,9,1356.06,164.23000000000002,1191.83,0
T221180,C10964,2025-03-10,In-Store,ST002,Mobile Banking,2,4,425.34,43.16,382.18,0
T221181,C10964,2025-04-30,In-Store,ST024,Mobile Banking,3,7,643.86,0.0,643.86,0
T221182,C10964,2025-06-14,In-Store,ST018,e-Wallet,4,11,5767.09,491.23,5275.86,0
T221183,C10964,2025-06-16,Mobile App,ONLINE,Credit Card,4,6,530.68,32.120000000000005,498.56,0
T221184,C10964,2025-07-10,Online Web,ONLINE,Credit Card,4,6,1375.79,127.33,1248.46,0
T221185,C10964,2025-07-16,In-Store,ST020,Credit Card,1,1,57.57,0.0,57.57,0
T221186,C10964,2025-08-19,Online Web,ONLINE,Mobile Banking,3,3,462.84,36.27,426.57,0
T221187,C10964,2025-09-20,Mobile App,ONLINE,Credit Card,2,3,773.9,0.0,773.9,0
T221188,C10964,2025-10-25,In-Store,ST004,Credit Card,3,5,1106.99,61.7,1045.29,0
T221189,C10964,2025-12-02,Mobile App,ONLINE,Mobile Banking,2,2,319.34,35.77,283.57,0
T221190,C10964,2026-01-16,In-Store,ST004,Credit Card,2,4,567.4,26.6,540.8,0
T221191,C10964,2026-03-12,In-Store,ST017,Mobile Banking,3,6,1023.61,55.36,968.25,0
T221192,C10964,2026-03-14,In-Store,ST006,Mobile Banking,4,6,746.37,81.35,665.02,0
T221193,C10965,2025-09-13,Mobile App,ONLINE,Credit Card,3,6,570.88,0.0,570.88,0
T221194,C10965,2025-09-25,Mobile App,ONLINE,e-Wallet,6,14,821.98,17.58,804.4,0
T221195,C10965,2025-09-28,Mobile App,ONLINE,Credit Card,4,10,3229.16,54.24,3174.92,0
T221196,C10965,2025-10-09,Mobile App,ONLINE,e-Wallet,1,1,513.0,0.0,513.0,0
T221197,C10965,2025-10-27,Mobile App,ONLINE,Mobile Banking,4,8,2188.31,9.23,2179.08,0
T221198,C10965,2025-10-28,Mobile App,ONLINE,Mobile Banking,4,8,1031.88,0.0,1031.88,0
T221199,C10965,2025-10-31,Mobile App,ONLINE,Credit Card,3,7,945.87,0.0,945.87,0
T221200,C10965,2025-12-03,Mobile App,ONLINE,Credit Card,2,5,795.69,18.95,776.74,0
T221201,C10965,2025-12-05,Mobile App,ONLINE,Mobile Banking,4,6,1180.77,0.0,1180.77,0
T221202,C10965,2025-12-28,Mobile App,ONLINE,e-Wallet,3,5,432.51,45.42,387.09,0
T221203,C10965,2026-01-13,Online Web,ONLINE,e-Wallet,3,7,835.75,0.0,835.75,0
T221204,C10965,2026-01-20,Mobile App,ONLINE,Credit Card,3,9,1464.48,0.0,1464.48,0
T221205,C10965,2026-02-06,Online Web,ONLINE,e-Wallet,1,2,125.44,0.0,125.44,0
T221206,C10965,2026-02-21,Mobile App,ONLINE,Credit Card,3,5,932.48,53.0,879.48,0
T221207,C10965,2026-02-22,Mobile App,ONLINE,Mobile Banking,2,2,138.13,0.0,138.13,0
T221208,C10965,2026-04-07,Mobile App,ONLINE,e-Wallet,3,6,546.49,0.0,546.49,0
T221209,C10965,2026-04-13,Mobile App,ONLINE,e-Wallet,1,1,69.81,0.0,69.81,0
T221210,C10965,2026-04-23,Mobile App,ONLINE,Mobile Banking,3,8,617.31,41.69,575.62,0
T221211,C10965,2026-05-02,Mobile App,ONLINE,Credit Card,5,10,1887.3,0.0,1887.3,0
T221212,C10965,2026-05-09,Mobile App,ONLINE,Mobile Banking,3,5,616.48,14.89,601.59,0
T221213,C10965,2026-05-19,Mobile App,ONLINE,Credit Card,2,3,156.48,0.0,156.48,0
T221214,C10965,2026-06-11,Mobile App,ONLINE,Credit Card,4,10,987.38,0.0,987.38,0
T221215,C10965,2026-06-16,Online Web,ONLINE,Mobile Banking,2,2,622.16,28.03,594.13,0
T221216,C10965,2026-06-27,Mobile App,ONLINE,e-Wallet,2,7,1386.97,0.0,1386.97,0
T221217,C10965,2026-07-04,Mobile App,ONLINE,Credit Card,3,10,1421.71,100.29,1321.42,0
T221218,C10965,2026-08-01,Mobile App,ONLINE,e-Wallet,5,10,1173.48,42.31,1131.17,0
T221219,C10965,2026-08-21,Mobile App,ONLINE,Credit Card,2,6,1514.02,0.0,1514.02,0
T221220,C10965,2026-08-28,Mobile App,ONLINE,e-Wallet,1,3,687.03,206.11,480.92,0
T221221,C10966,2025-02-08,In-Store,ST017,e-Wallet,2,6,205.66,45.16,160.5,0
T221222,C10966,2025-03-24,In-Store,ST016,Cash,7,11,966.44,103.71000000000001,862.73,0
T221223,C10966,2025-05-04,In-Store,ST007,Cash,5,10,330.72,2.48,328.24,0
T221224,C10966,2025-05-28,In-Store,ST023,Mobile Banking,4,7,2331.55,272.9,2058.65,0
T221225,C10966,2025-08-10,In-Store,ST025,Credit Card,6,14,733.56,35.56,698.0,0
T221226,C10966,2025-10-20,In-Store,ST022,e-Wallet,6,10,1471.81,340.32,1131.49,0
T221227,C10966,2025-11-04,In-Store,ST016,Cash,3,6,180.49,6.75,173.74,0
T221228,C10966,2025-12-25,In-Store,ST019,Mobile Banking,6,11,1248.95,60.21,1188.74,0
T221229,C10966,2026-01-03,Online Web,ONLINE,Credit Card,4,7,522.51,6.81,515.7,0
T221230,C10966,2026-02-05,In-Store,ST023,e-Wallet,8,9,649.46,61.46,588.0,0
T221231,C10966,2026-02-25,In-Store,ST019,Mobile Banking,3,4,699.64,112.12,587.52,0
T221232,C10966,2026-03-29,In-Store,ST020,Mobile Banking,3,7,252.37,20.17,232.2,0
T221233,C10966,2026-06-02,In-Store,ST009,e-Wallet,8,14,1899.09,75.17,1823.92,0
T221234,C10966,2026-06-26,In-Store,ST018,Credit Card,4,6,517.26,13.09,504.17,0
T221235,C10967,2025-08-21,Online Web,ONLINE,Credit Card,8,17,2275.53,88.49000000000001,2187.04,0
T221236,C10967,2025-09-24,Online Web,ONLINE,Mobile Banking,5,13,563.3,36.010000000000005,527.29,0
T221237,C10967,2025-10-12,Online Web,ONLINE,e-Wallet,4,7,1206.31,135.4,1070.91,0
T221238,C10968,2025-10-07,In-Store,ST010,Mobile Banking,1,1,63.93,0.0,63.93,0
T221239,C10968,2025-11-12,In-Store,ST016,Mobile Banking,5,12,664.09,38.68,625.41,0
T221240,C10968,2026-01-26,In-Store,ST021,Mobile Banking,3,5,807.99,4.85,803.14,0
T221241,C10968,2026-02-08,In-Store,ST019,Mobile Banking,1,1,216.15,32.42,183.73,0
