customer_id,signup_date,gender,age,region,city_tier,income_bracket,membership_tier,preferred_channel,marketing_optin,has_mobile_app
C11105,2024-11-21,M,40.0,North,2,70-120k,Silver,Online Web,1,0
C11106,2024-11-25,female,36.0,Bangkok,1,40-70k,Bronze,Online Web,1,1
C11107,2024-11-21,Male,38.0,Central,2,20-40k,Bronze,In-Store,1,0
C11108,2025-01-24,Male,21.0,South,1,70-120k,Silver,In-Store,1,0
C11109,2024-11-28,Female,46.0,Bangkok,3,40-70k,Platinum,Mobile App,1,1
C11110,2025-02-02,F,33.0,South,2,20-40k,Silver,In-Store,0,1
C11111,2025-08-03,F,22.0,Northeast,1,20-40k,Gold,Online Web,1,0
C11112,2025-03-23,Female,35.0,Central,2,20-40k,Bronze,In-Store,1,0
C11113,2024-08-23,Female,40.0,Bangkok,1,20-40k,Platinum,In-Store,1,0
C11114,2026-06-04,M,24.0,Central,2,<20k,Bronze,In-Store,0,1
C11115,2024-11-16,F,44.0,Central,2,>120k,Silver,Online Web,0,1
C11116,2025-04-06,Female,45.0,Northeast,3,20-40k,Bronze,Online Web,0,1
C11117,2025-10-18,Male,36.0,South,1,20-40k,Bronze,Mobile App,0,1
C11118,2025-09-18,Male,46.0,Bangkok,2,20-40k,Bronze,In-Store,1,1
C11119,2026-04-09,M,24.0,Northeast,2,20-40k,Bronze,In-Store,0,0
C11120,2025-03-14,Female,43.0,Central,2,<20k,Silver,In-Store,1,1
C11121,2024-10-25,Female,39.0,South,2,20-40k,Silver,In-Store,1,0
C11122,2025-08-14,Male,36.0,South,1,20-40k,Silver,In-Store,0,0
C11123,2025-02-27,Male,34.0,Bangkok,2,20-40k,Silver,Online Web,1,0
C11124,2024-12-20,Female,39.0,Bangkok,1,>120k,Gold,In-Store,1,1
C11125,2025-03-02,Male,50.0,North,2,40-70k,Silver,Mobile App,0,1
C11126,2025-12-21,Female,18.0,Bangkok,1,40-70k,Bronze,In-Store,1,1
C11127,2024-11-06,Male,26.0,North,2,40-70k,Silver,Online Web,1,1
C11128,2025-07-15,F,25.0,Central,1,40-70k,Silver,In-Store,0,0
C11129,2024-08-21,Female,30.0,Bangkok,3,40-70k,Bronze,In-Store,0,1
C11130,2024-12-22,M,29.0,North,2,<20k,Bronze,Mobile App,0,1
C11131,2024-09-25,male,49.0,South,1,,Gold,In-Store,1,0
C11132,2026-05-12,Male,18.0,Bangkok,1,<20k,Silver,Mobile App,0,0
C11133,2025-04-03,Female,24.0,East,1,,Bronze,Online Web,1,1
C11134,2025-06-15,Female,46.0,Bangkok,1,20-40k,Silver,In-Store,1,0
C11135,2024-09-30,Male,40.0,South,1,<20k,Silver,In-Store,0,0
C11136,2025-05-21,Female,46.0,Central,1,<20k,Silver,In-Store,1,0
C11137,2024-09-09,Female,35.0,Northeast,2,40-70k,Silver,Mobile App,1,1
C11138,2025-04-29,Male,36.0,Bangkok,1,70-120k,Silver,Mobile App,1,1
C11139,2025-03-04,F,22.0,Central,1,>120k,Silver,In-Store,1,0
C11140,2025-09-06,Male,39.0,Bangkok,1,20-40k,Gold,In-Store,0,0
C11141,2024-12-05,M,44.0,Northeast,2,40-70k,Gold,In-Store,0,1
C11142,2026-04-25,Female,50.0,Northeast,1,<20k,Bronze,Mobile App,1,1
C11143,2025-04-13,Male,34.0,South,1,20-40k,Bronze,Mobile App,1,0
C11144,2025-04-29,Male,33.0,East,2,40-70k,Gold,In-Store,1,1
C11145,2025-12-21,Male,30.0,Central,1,40-70k,Bronze,Mobile App,0,0
C11146,2025-11-22,M,29.0,East,3,20-40k,Silver,Online Web,0,0
C11147,2024-09-12,Female,41.0,North,1,20-40k,Silver,Mobile App,1,1
C11148,2024-08-31,Male,39.0,North,3,<20k,Bronze,In-Store,1,0
C11149,2024-10-24,Male,41.0,North,1,40-70k,Silver,Mobile App,1,1
C11150,2026-04-17,M,21.0,Bangkok,1,40-70k,Bronze,In-Store,0,0
C11151,2025-02-17,Male,40.0,Bangkok,2,40-70k,Gold,In-Store,0,1
C11152,2025-06-04,Female,18.0,Bangkok,2,<20k,Silver,Mobile App,1,0
C11153,2024-08-31,Male,50.0,Bangkok,1,>120k,Gold,In-Store,1,1
C11154,2025-11-03,Male,34.0,Northeast,1,40-70k,Bronze,Mobile App,1,1
C11155,2024-11-10,Male,47.0,Bangkok,1,40-70k,Silver,In-Store,1,1
C11156,2026-03-04,Male,33.0,Northeast,3,20-40k,Bronze,Mobile App,1,1
C11157,2025-01-06,Female,50.0,Bangkok,1,70-120k,Gold,Online Web,1,1
C11158,2025-07-07,Female,,Bangkok,2,70-120k,Silver,In-Store,1,0
C11159,2025-01-31,M,34.0,Northeast,2,20-40k,Platinum,In-Store,1,0
C11160,2025-04-16,Male,36.0,Bangkok,2,20-40k,Silver,Online Web,1,0
C11161,2026-06-11,F,33.0,Central,3,,Bronze,In-Store,1,0
C11162,2024-12-09,F,36.0,,1,40-70k,Silver,In-Store,0,0
C11163,2024-11-11,F,29.0,Bangkok,1,<20k,Bronze,Online Web,0,0
C11164,2025-07-17,Male,18.0,Northeast,1,40-70k,Bronze,Mobile App,1,1
C11165,2024-09-02,M,40.0,Northeast,2,>120k,Gold,In-Store,1,0
C11166,2025-12-21,Male,29.0,Northeast,2,20-40k,Silver,In-Store,0,0
C11167,2026-04-28,female,26.0,North,2,70-120k,Silver,In-Store,0,1
C11168,2026-04-24,male,32.0,East,1,20-40k,Silver,In-Store,1,1
C11169,2024-10-10,F,33.0,,1,70-120k,Platinum,In-Store,1,0
C11170,2025-03-09,male,41.0,Bangkok,1,20-40k,Gold,In-Store,0,0
C11171,2026-04-09,Female,37.0,Bangkok,2,40-70k,Bronze,Online Web,1,0
C11172,2025-11-21,Male,39.0,South,1,70-120k,Bronze,In-Store,0,0
C11173,2024-12-19,M,32.0,Northeast,2,20-40k,Gold,In-Store,0,0
C11174,2024-09-10,Male,136.0,East,1,70-120k,Platinum,In-Store,1,0
C11175,2025-02-07,Female,32.0,East,2,20-40k,Gold,In-Store,1,0
C11176,2025-01-10,F,23.0,South,3,40-70k,Gold,In-Store,0,1
C11177,2026-03-16,Male,26.0,Bangkok,1,20-40k,Bronze,In-Store,0,0
C11178,2025-04-24,Female,32.0,Northeast,1,70-120k,Bronze,Online Web,1,0
C11179,2024-10-13,M,26.0,Bangkok,2,40-70k,Bronze,Mobile App,1,0
C11180,2024-11-20,M,52.0,Bangkok,3,>120k,Platinum,In-Store,1,0
C11181,2025-09-22,Female,47.0,Bangkok,2,40-70k,Gold,Mobile App,1,1
C11182,2025-08-18,Male,54.0,Bangkok,2,70-120k,Silver,In-Store,0,0
C11183,2026-04-23,Female,23.0,East,2,40-70k,Bronze,Mobile App,0,1
C11184,2024-11-04,Male,46.0,Bangkok,2,70-120k,Platinum,Mobile App,1,0
C11185,2024-11-25,Female,38.0,Central,3,70-120k,Gold,Mobile App,1,1
C11186,2024-10-09,Male,43.0,Central,2,40-70k,Silver,In-Store,1,0
C11187,2024-11-28,F,45.0,Bangkok,2,40-70k,Gold,Mobile App,1,1
C11188,2024-10-12,Male,34.0,North,3,70-120k,Bronze,In-Store,1,1
C11189,2025-03-09,Male,46.0,East,1,<20k,Gold,Mobile App,1,1
C11190,2025-05-22,Male,42.0,Central,1,>120k,Gold,Online Web,0,0
C11191,2025-08-14,Female,48.0,Bangkok,3,70-120k,Silver,Mobile App,1,0
C11192,2025-08-23,Male,23.0,Northeast,1,40-70k,Silver,Online Web,0,0
C11193,2024-11-25,Female,43.0,North,1,,Gold,Mobile App,0,1
C11194,2024-08-09,Female,24.0,Bangkok,1,20-40k,Silver,Online Web,0,0
C11195,2025-03-02,Male,33.0,Central,3,40-70k,Bronze,Mobile App,1,1
C11196,2025-04-24,Female,31.0,,2,<20k,Bronze,In-Store,1,0
C11197,2024-10-21,F,38.0,Bangkok,1,<20k,Bronze,Mobile App,1,1
C11198,2025-01-26,M,18.0,Bangkok,1,40-70k,Silver,In-Store,1,1
C11199,2025-01-19,Female,18.0,Bangkok,2,40-70k,Bronze,Mobile App,1,1
C11200,2025-04-16,F,30.0,South,1,70-120k,Gold,Mobile App,1,0
C11201,2025-09-19,Male,35.0,Bangkok,2,20-40k,Gold,In-Store,0,1
C11202,2024-11-27,Male,38.0,Central,1,40-70k,Silver,In-Store,0,1
C11203,2024-09-13,Male,57.0,Bangkok,1,40-70k,Gold,Mobile App,0,1
C11204,2024-08-09,Female,31.0,Bangkok,3,20-40k,Gold,In-Store,0,0
C11205,2025-07-18,F,46.0,Bangkok,1,40-70k,Gold,In-Store,0,1
C11206,2025-05-15,Female,26.0,Central,1,>120k,Silver,Mobile App,1,1
C11207,2024-09-11,Male,48.0,Bangkok,1,40-70k,Silver,Mobile App,1,1
C11208,2025-01-31,M,37.0,Northeast,1,,Bronze,In-Store,1,1
C11209,2025-02-26,M,58.0,Northeast,2,20-40k,Bronze,In-Store,1,1
C11210,2025-03-12,Male,38.0,Bangkok,1,40-70k,Silver,In-Store,1,0
C11211,2025-05-02,F,44.0,South,1,40-70k,Gold,Online Web,1,1
C11212,2024-11-27,F,36.0,Bangkok,1,40-70k,Gold,In-Store,1,0
C11213,2025-09-01,Female,35.0,Central,3,40-70k,Platinum,Online Web,1,1
C11214,2025-05-27,F,30.0,Central,1,20-40k,Gold,In-Store,0,0
C11215,2024-12-06,F,45.0,North,3,40-70k,Bronze,In-Store,0,0
C11216,2025-05-16,Male,23.0,North,1,40-70k,Gold,In-Store,1,1
C11217,2024-08-23,Female,36.0,Bangkok,1,40-70k,Platinum,Mobile App,1,1
C11218,2025-08-07,Female,35.0,Northeast,1,,Silver,Mobile App,0,1
C11219,2026-05-08,Female,18.0,Bangkok,2,20-40k,Bronze,Online Web,1,0
C11220,2025-09-01,Female,,Bangkok,2,20-40k,Silver,In-Store,0,0
C11221,2025-01-07,Female,30.0,South,3,40-70k,Gold,In-Store,1,1
C11222,2026-02-13,M,19.0,Central,3,70-120k,Silver,Mobile App,1,1
C11223,2024-09-12,M,47.0,South,2,40-70k,Silver,In-Store,0,0
C11224,2025-07-14,Female,56.0,Bangkok,1,<20k,Gold,Mobile App,0,1
C11225,2026-02-15,F,31.0,Bangkok,3,>120k,Gold,In-Store,1,0
C11226,2024-12-23,Female,37.0,East,2,,Gold,In-Store,1,1
C11227,2024-09-15,Female,54.0,Central,1,40-70k,Platinum,In-Store,1,1
C11228,2025-03-22,Male,43.0,Northeast,1,40-70k,Silver,In-Store,1,1
C11229,2026-03-07,F,34.0,South,3,40-70k,Bronze,In-Store,1,1
C11230,2025-08-16,F,49.0,South,3,70-120k,Silver,In-Store,0,0
C11231,2024-08-14,Male,43.0,Bangkok,1,<20k,Bronze,In-Store,0,1
C11232,2025-04-16,Male,42.0,Bangkok,1,20-40k,Bronze,In-Store,1,1
C11233,2025-01-23,Female,31.0,Northeast,3,20-40k,Bronze,Online Web,1,1
C11234,2025-05-18,Male,18.0,Bangkok,2,20-40k,Bronze,Mobile App,0,1
C11235,2025-05-15,Female,33.0,East,1,20-40k,Gold,In-Store,1,0
C11236,2024-12-25,M,52.0,Northeast,1,<20k,Gold,In-Store,1,1
C11237,2025-03-10,Female,28.0,,1,70-120k,Gold,Mobile App,0,1
C11238,2024-08-12,Female,49.0,Bangkok,2,40-70k,Platinum,In-Store,0,1
C11239,2025-06-24,Female,34.0,East,1,<20k,Gold,In-Store,0,0
C11240,2025-02-21,Female,27.0,Bangkok,3,20-40k,Gold,In-Store,1,1
C11241,2026-01-06,Female,28.0,Northeast,3,40-70k,Bronze,Online Web,0,0
C11242,2026-02-20,Female,28.0,Bangkok,1,20-40k,Bronze,In-Store,1,1
C11243,2024-12-19,f,39.0,Bangkok,1,70-120k,Gold,Mobile App,1,1
C11244,2025-04-18,Male,27.0,East,2,70-120k,Bronze,In-Store,0,0
C11245,2024-08-26,Male,48.0,East,2,40-70k,Bronze,Mobile App,1,0
C11246,2025-03-23,female,36.0,Northeast,3,20-40k,Silver,In-Store,1,0
C11247,2026-06-13,Female,,Northeast,1,<20k,Gold,In-Store,0,0
C11248,2024-08-24,Female,38.0,Bangkok,2,40-70k,Platinum,Mobile App,1,1
C11249,2025-03-18,M,30.0,Bangkok,1,40-70k,Silver,In-Store,1,0
C11250,2024-08-04,Female,60.0,Bangkok,2,40-70k,Silver,In-Store,1,1
C11251,2024-12-25,Male,35.0,East,3,70-120k,Bronze,In-Store,1,0
C11252,2026-01-18,Male,23.0,Northeast,2,<20k,Bronze,Online Web,0,1
C11253,2025-09-05,M,51.0,Northeast,1,40-70k,Gold,Mobile App,1,1
C11254,2024-10-07,M,29.0,Central,3,20-40k,Bronze,Mobile App,0,1
C11255,2025-08-08,M,40.0,North,2,40-70k,Silver,Mobile App,0,1
C11256,2025-06-24,Male,32.0,South,2,20-40k,Gold,Mobile App,1,0
C11257,2024-10-17,Male,35.0,Central,1,40-70k,Silver,In-Store,1,1
C11258,2025-04-20,Female,46.0,North,2,40-70k,Gold,In-Store,1,1
C11259,2024-11-07,Female,33.0,North,1,20-40k,Bronze,Mobile App,0,1
C11260,2026-03-06,Male,25.0,Northeast,2,20-40k,Bronze,In-Store,1,0
C11261,2025-01-09,Male,44.0,Central,3,40-70k,Silver,In-Store,0,0
C11262,2025-09-24,Male,45.0,North,2,40-70k,Silver,Mobile App,1,1
C11263,2024-10-29,Female,21.0,Central,1,<20k,Silver,Mobile App,0,1
C11264,2024-12-11,Male,40.0,Central,1,40-70k,Gold,Mobile App,1,1
C11265,2025-02-11,M,61.0,Northeast,3,20-40k,Silver,Mobile App,1,1
C11266,2024-09-08,f,46.0,Bangkok,1,<20k,Gold,Mobile App,0,1
C11267,2024-12-23,Female,22.0,North,1,40-70k,Gold,Mobile App,1,1
C11268,2025-07-20,male,43.0,Central,1,40-70k,Gold,In-Store,1,1
C11269,2025-01-19,Male,40.0,North,2,20-40k,Silver,Mobile App,1,1
C11270,2026-02-13,Male,24.0,Northeast,2,20-40k,Bronze,In-Store,0,0
C11271,2025-01-18,M,43.0,Central,1,>120k,Platinum,Mobile App,1,0
C11272,2025-04-13,Male,44.0,Central,1,40-70k,Platinum,In-Store,1,1
C11273,2025-04-24,Male,36.0,Bangkok,1,40-70k,Gold,In-Store,0,0
C11274,2024-11-28,Male,44.0,Central,2,20-40k,Platinum,In-Store,1,0
C11275,2025-03-25,Female,31.0,Central,1,40-70k,Bronze,Mobile App,1,1
C11276,2025-11-06,Male,50.0,South,2,40-70k,Bronze,Online Web,1,0
C11277,2024-08-26,F,40.0,North,1,20-40k,Bronze,Mobile App,1,0
C11278,2025-06-13,F,45.0,North,2,40-70k,Platinum,Online Web,1,1
C11279,2025-04-12,M,31.0,Northeast,1,20-40k,Silver,In-Store,0,0
C11280,2025-01-21,Male,48.0,South,1,>120k,Silver,In-Store,0,1
C11281,2025-11-09,F,39.0,North,2,20-40k,Bronze,In-Store,1,0
C11282,2025-06-13,Male,37.0,North,1,70-120k,Silver,In-Store,1,1
C11283,2024-12-27,Female,47.0,Bangkok,1,>120k,Gold,In-Store,1,0
C11284,2025-03-21,Male,30.0,Central,1,40-70k,Silver,Online Web,1,1
C11285,2025-02-27,f,35.0,Bangkok,1,70-120k,Gold,In-Store,1,0
C11286,2025-12-12,female,50.0,Bangkok,1,40-70k,Bronze,In-Store,0,0
C11287,2024-08-10,Female,39.0,South,2,70-120k,Silver,In-Store,1,0
C11288,2025-12-01,Female,36.0,North,1,<20k,Silver,Mobile App,0,1
C11289,2025-03-01,F,32.0,Bangkok,1,<20k,Silver,Mobile App,1,1
C11290,2025-11-16,Female,24.0,Bangkok,1,70-120k,Bronze,Mobile App,1,1
C11291,2025-09-21,Male,31.0,South,2,40-70k,Silver,Online Web,1,1
C11292,2024-09-28,female,32.0,Bangkok,2,20-40k,Gold,Online Web,1,1
C11293,2026-04-06,M,21.0,Bangkok,1,<20k,Silver,In-Store,0,0
C11294,2025-05-09,M,,East,2,70-120k,Platinum,In-Store,1,1
C11295,2025-06-02,Male,28.0,East,2,,Silver,In-Store,1,1
C11296,2025-05-23,Female,45.0,Bangkok,2,70-120k,Platinum,Online Web,1,1
C11297,2024-11-09,Female,33.0,Northeast,2,20-40k,Gold,Online Web,0,0
C11298,2025-08-16,Female,29.0,North,1,40-70k,Bronze,In-Store,1,0
C11299,2025-01-13,F,56.0,Central,1,<20k,Silver,In-Store,1,1
C11300,2024-08-13,F,22.0,Bangkok,2,<20k,Silver,Online Web,0,0
C11301,2024-09-29,female,30.0,East,1,70-120k,Gold,In-Store,1,0
C11302,2026-02-06,M,,Bangkok,1,20-40k,Silver,In-Store,0,1
C11303,2025-07-26,Male,45.0,Northeast,1,<20k,Silver,Mobile App,0,1
C11304,2025-02-01,Female,24.0,Central,1,20-40k,Bronze,Mobile App,0,0
C11305,2025-04-22,Female,42.0,Northeast,2,40-70k,Silver,In-Store,0,0
C11306,2026-06-02,Female,26.0,East,2,40-70k,Bronze,In-Store,0,1
C11307,2024-08-15,Female,20.0,Bangkok,3,20-40k,Silver,Mobile App,1,1
C11308,2026-02-26,M,21.0,Central,2,40-70k,Silver,Mobile App,1,1
C11309,2026-05-26,Female,41.0,Bangkok,3,20-40k,Bronze,In-Store,0,0
C11310,2025-06-22,F,43.0,Bangkok,1,40-70k,Bronze,Mobile App,0,0
C11311,2025-06-03,F,35.0,South,2,20-40k,Gold,In-Store,1,0
C11312,2024-12-25,F,46.0,Bangkok,1,70-120k,Platinum,In-Store,1,0
C11313,2026-06-20,M,20.0,Bangkok,1,20-40k,Gold,In-Store,0,0
C11314,2024-09-02,Female,29.0,North,2,40-70k,Silver,In-Store,0,0
C11315,2025-02-22,Female,43.0,Central,2,40-70k,Silver,Online Web,0,0
C11316,2024-11-03,Female,36.0,Central,1,40-70k,Bronze,In-Store,0,0
C11317,2026-01-15,F,33.0,Central,3,20-40k,Silver,Online Web,1,0
C11318,2026-01-31,Male,20.0,Bangkok,1,20-40k,Bronze,In-Store,1,0
C11319,2025-09-01,Female,30.0,Bangkok,1,,Silver,Online Web,1,0
C11320,2024-11-13,Female,38.0,North,2,>120k,Bronze,In-Store,1,1
C11321,2024-08-23,M,31.0,Northeast,3,70-120k,Platinum,In-Store,0,1
C11322,2024-12-05,m,34.0,Bangkok,3,>120k,Silver,Mobile App,1,1
C11323,2025-08-07,Male,39.0,Northeast,2,40-70k,Gold,Mobile App,1,1
C11324,2024-09-22,F,30.0,Northeast,1,<20k,Silver,Mobile App,0,1
C11325,2025-06-29,Male,45.0,Northeast,1,40-70k,Bronze,Online Web,0,0
C11326,2025-01-24,Male,42.0,South,1,40-70k,Gold,In-Store,1,0
C11327,2025-09-27,F,35.0,Bangkok,2,20-40k,Bronze,Mobile App,0,1
C11328,2024-12-31,Female,30.0,Central,2,40-70k,Silver,Mobile App,1,1
C11329,2025-05-08,Male,34.0,Bangkok,1,,Platinum,In-Store,1,0
C11330,2025-08-22,Male,18.0,Bangkok,1,,Bronze,Online Web,0,0
C11331,2024-09-21,M,31.0,Bangkok,2,<20k,Silver,Mobile App,0,1
C11332,2024-08-11,F,,Central,1,20-40k,Bronze,In-Store,1,0
C11333,2025-01-08,Male,33.0,Bangkok,2,20-40k,Platinum,Mobile App,0,1
C11334,2025-05-12,F,35.0,Bangkok,3,70-120k,Bronze,In-Store,0,0
C11335,2024-08-13,F,27.0,Northeast,2,20-40k,Platinum,In-Store,1,1
C11336,2025-01-11,Female,34.0,Bangkok,3,70-120k,Silver,In-Store,1,0
C11337,2025-08-06,male,33.0,Northeast,2,20-40k,Bronze,In-Store,1,0
C11338,2025-08-19,Female,37.0,Central,2,70-120k,Gold,Online Web,1,1
C11339,2024-09-11,M,51.0,Bangkok,2,40-70k,Platinum,In-Store,1,0
C11340,2024-11-04,Male,35.0,Northeast,3,20-40k,Gold,In-Store,0,0
C11341,2026-02-19,female,30.0,Central,2,40-70k,Gold,In-Store,0,0
C11342,2025-11-21,M,35.0,North,1,20-40k,Bronze,In-Store,1,0
C11343,2024-12-07,Female,41.0,,3,>120k,Platinum,Online Web,0,0
C11344,2025-09-17,Female,37.0,Bangkok,2,,Silver,Online Web,0,0
C11345,2026-04-28,Female,32.0,East,2,20-40k,Bronze,In-Store,0,0
C11346,2025-02-11,Female,34.0,Bangkok,2,20-40k,Bronze,Mobile App,1,1
C11347,2024-10-07,Female,48.0,Bangkok,3,70-120k,Gold,In-Store,1,1
C11348,2025-12-16,F,25.0,North,1,<20k,Bronze,In-Store,0,0
C11349,2025-08-13,Female,34.0,North,3,20-40k,Bronze,In-Store,1,0
C11350,2025-04-26,Female,33.0,Northeast,1,20-40k,Silver,In-Store,1,0
C11351,2026-03-08,Male,33.0,South,2,<20k,Platinum,In-Store,1,0
C11352,2025-01-03,m,32.0,East,1,20-40k,Bronze,Mobile App,1,1
C11353,2025-03-12,M,50.0,Bangkok,2,20-40k,Gold,Mobile App,1,1
C11354,2024-11-01,M,36.0,Bangkok,1,70-120k,Bronze,In-Store,0,1
C11355,2025-01-10,F,48.0,Bangkok,2,70-120k,Gold,Mobile App,1,1
C11356,2026-03-30,Female,23.0,East,2,40-70k,Silver,In-Store,1,1
C11357,2026-03-30,M,37.0,Central,2,,Bronze,In-Store,1,1
C11358,2024-11-01,Female,27.0,Bangkok,1,<20k,Silver,In-Store,1,1
C11359,2025-06-09,Female,31.0,Bangkok,2,20-40k,Silver,In-Store,1,0
C11360,2025-04-09,Female,21.0,South,2,20-40k,Bronze,Mobile App,1,1
C11361,2025-05-11,Female,20.0,South,2,70-120k,Gold,In-Store,0,0
C11362,2025-06-28,Female,36.0,Bangkok,3,20-40k,Bronze,In-Store,1,1
C11363,2024-12-08,F,40.0,East,1,20-40k,Silver,Online Web,1,0
C11364,2024-11-23,M,25.0,Bangkok,2,<20k,Silver,In-Store,0,1
C11365,2024-12-29,Male,18.0,Bangkok,1,40-70k,Gold,In-Store,1,1
C11366,2025-03-11,Male,39.0,South,3,70-120k,Gold,Mobile App,1,0
C11367,2024-12-17,Female,18.0,South,3,>120k,Bronze,In-Store,1,0
C11368,2025-07-27,Male,,South,2,40-70k,Bronze,Mobile App,0,0
C11369,2025-01-28,Female,43.0,North,3,70-120k,Gold,Online Web,1,0
C11370,2025-09-01,Female,18.0,Central,2,40-70k,Silver,Mobile App,0,1
C11371,2024-09-14,F,42.0,East,3,20-40k,Silver,In-Store,0,0
C11372,2025-07-14,M,39.0,Central,2,,Gold,In-Store,1,0
C11373,2024-09-06,Female,34.0,North,1,70-120k,Bronze,Mobile App,1,1
C11374,2024-09-03,f,39.0,Bangkok,1,40-70k,Gold,In-Store,1,0
C11375,2025-05-14,male,44.0,Central,1,40-70k,Platinum,In-Store,1,0
C11376,2024-12-03,Male,46.0,Bangkok,1,70-120k,Bronze,In-Store,0,0
C11377,2024-09-11,Male,37.0,Bangkok,3,70-120k,Silver,Mobile App,1,0
C11378,2025-10-05,Male,36.0,Bangkok,2,20-40k,Silver,Online Web,0,0
C11379,2025-04-04,Male,25.0,South,1,40-70k,Silver,Mobile App,0,1
C11380,2026-04-10,M,19.0,Central,1,40-70k,Silver,In-Store,0,0
C11381,2025-07-17,F,29.0,South,2,20-40k,Silver,In-Store,1,0
C11382,2025-11-20,M,40.0,Bangkok,1,20-40k,Silver,Online Web,1,1
C11383,2025-06-28,male,28.0,North,3,<20k,Gold,Mobile App,0,1
C11384,2024-08-16,Male,23.0,Northeast,1,70-120k,Gold,In-Store,1,1
C11385,2024-12-02,female,31.0,Central,1,<20k,Platinum,In-Store,1,0
C11386,2025-03-25,Female,45.0,Bangkok,2,40-70k,Bronze,In-Store,0,0
C11387,2025-01-24,Male,18.0,Bangkok,1,<20k,Bronze,In-Store,1,0
C11388,2024-11-03,M,31.0,Bangkok,2,20-40k,Silver,In-Store,1,1
C11389,2025-07-24,Male,40.0,Central,1,20-40k,Bronze,In-Store,0,0
C11390,2025-01-23,Female,34.0,South,2,<20k,Gold,In-Store,0,1
C11391,2026-05-25,female,18.0,,3,70-120k,Silver,In-Store,0,1
C11392,2025-01-27,Male,35.0,Central,1,40-70k,Bronze,Mobile App,1,1
C11393,2024-11-08,Female,39.0,Northeast,2,>120k,Gold,In-Store,0,0
C11394,2025-12-22,Male,22.0,East,1,20-40k,Bronze,Mobile App,0,0
C11395,2025-12-20,Male,26.0,Northeast,1,,Bronze,In-Store,0,1
C11396,2024-12-13,Female,52.0,Bangkok,1,20-40k,Gold,In-Store,1,1
C11397,2026-04-18,Female,24.0,Bangkok,1,40-70k,Bronze,In-Store,0,1
C11398,2025-09-13,Male,28.0,Central,2,70-120k,Gold,In-Store,1,0
C11399,2025-12-24,Male,40.0,Bangkok,3,<20k,Bronze,Online Web,1,0
C11400,2024-10-25,M,24.0,Bangkok,1,40-70k,Gold,In-Store,0,1
C11401,2026-04-06,Female,31.0,Bangkok,3,40-70k,Bronze,In-Store,1,0
C11402,2024-12-01,Female,31.0,Bangkok,1,<20k,Silver,In-Store,1,0
C11403,2025-05-11,M,44.0,Northeast,2,20-40k,Gold,In-Store,1,1
C11404,2025-06-01,Female,22.0,Bangkok,3,40-70k,Bronze,In-Store,1,1
C11405,2024-11-28,Male,21.0,South,2,20-40k,Bronze,Mobile App,1,1
C11406,2024-10-20,Male,33.0,Bangkok,1,20-40k,Bronze,Online Web,0,0
C11407,2024-10-20,Female,44.0,East,1,<20k,Gold,Mobile App,0,1
C11408,2025-06-16,F,37.0,Central,2,40-70k,Gold,In-Store,0,1
C11409,2025-01-22,Male,42.0,East,1,70-120k,Gold,In-Store,1,1
C11410,2025-01-12,m,43.0,Northeast,1,70-120k,Silver,Online Web,1,0
C11411,2024-10-27,Female,49.0,Central,2,>120k,Bronze,Online Web,1,1
C11412,2026-04-28,Female,33.0,Bangkok,1,20-40k,Gold,In-Store,1,1
C11413,2025-04-04,m,18.0,Bangkok,2,20-40k,Bronze,In-Store,1,0
C11414,2026-05-06,M,,Bangkok,3,70-120k,Silver,In-Store,0,1
C11415,2026-04-11,Male,31.0,Bangkok,1,40-70k,Bronze,Mobile App,0,1
C11416,2026-03-20,F,30.0,Central,3,20-40k,Silver,Mobile App,0,1
C11417,2026-05-14,Male,27.0,North,2,70-120k,Bronze,Mobile App,1,0
C11418,2025-03-29,M,23.0,South,3,40-70k,Silver,In-Store,0,1
C11419,2025-05-03,Male,28.0,Bangkok,1,70-120k,Platinum,Online Web,0,1
C11420,2025-02-07,F,20.0,North,2,<20k,Silver,In-Store,0,1
C11421,2025-03-04,M,27.0,Bangkok,2,>120k,Gold,Mobile App,0,1
C11422,2025-03-07,Male,30.0,Bangkok,2,40-70k,Silver,Mobile App,1,0
C11423,2026-03-27,Female,19.0,Central,3,<20k,Bronze,In-Store,0,0
C11424,2025-04-24,Female,52.0,East,1,40-70k,Gold,In-Store,0,1
C11425,2024-09-06,male,47.0,Northeast,1,<20k,Silver,Online Web,1,0
C11426,2026-04-13,Female,40.0,Northeast,2,40-70k,Bronze,In-Store,0,0
C11427,2024-08-04,Female,25.0,Bangkok,1,40-70k,Bronze,Online Web,1,0
C11428,2024-11-11,M,39.0,East,3,<20k,Bronze,Online Web,1,0
C11429,2024-08-03,M,45.0,North,3,40-70k,Gold,Online Web,0,0
C11430,2024-10-07,Female,35.0,Bangkok,2,40-70k,Gold,Mobile App,1,1
C11431,2024-10-16,Female,18.0,Central,1,40-70k,Silver,In-Store,1,0
C11432,2025-04-17,F,46.0,Northeast,1,40-70k,Platinum,Mobile App,1,1
C11433,2025-11-23,M,18.0,North,1,20-40k,Bronze,Mobile App,0,1
C11434,2025-12-31,Male,43.0,Bangkok,2,20-40k,Gold,In-Store,0,1
C11435,2024-08-04,F,38.0,Northeast,1,70-120k,Gold,Online Web,1,0
C11436,2025-01-04,F,36.0,Northeast,1,70-120k,Gold,Online Web,0,1
