transaction_id,line_no,product_id,quantity,unit_price,discount_amount,line_amount
T216752,2,P1027,2,176.64,0.0,353.28
T216752,3,P1014,2,87.13,0.0,174.26
T216752,4,P1002,1,37.99,3.8,34.19
T216752,5,P1009,2,100.01,0.0,200.02
T216752,6,P1040,1,49.91,7.49,42.42
T216752,7,P1029,1,38.19,0.0,38.19
T216752,8,P1005,1,66.02,13.2,52.82
T216753,1,P1056,1,94.77,0.0,94.77
T216753,2,P1057,2,65.51,0.0,131.02
T216753,3,P1058,3,150.3,0.0,450.9
T216753,4,P1085,1,205.63,0.0,205.63
T216753,5,P1015,1,47.97,0.0,47.97
T216753,6,P1044,2,59.62,0.0,119.24
T216753,7,P1013,2,51.92,0.0,103.84
T216753,8,P1005,1,67.62,0.0,67.62
T216753,9,P1011,1,167.24,50.17,117.07
T216753,10,P1038,2,41.97,0.0,83.94
T216753,11,P1006,5,26.61,0.0,133.05
T216754,1,P1056,5,98.73,0.0,493.65
T216754,2,P1057,2,63.69,0.0,127.38
T216754,3,P1009,2,101.43,0.0,202.86
T216754,4,P1000,1,49.55,0.0,49.55
T216755,1,P1007,1,151.07,0.0,151.07
T216755,2,P1010,2,109.84,43.94,175.74
T216755,3,P1030,2,104.14,0.0,208.28
T216755,4,P1002,2,36.78,0.0,73.56
T216755,5,P1013,2,53.29,0.0,106.58
T216755,6,P1017,3,73.33,0.0,219.99
T216756,1,P1056,2,93.52,18.7,168.34
T216756,2,P1057,2,64.95,19.48,110.42
T216757,1,P1062,3,542.95,0.0,1628.85
T216757,2,P1063,1,94.45,0.0,94.45
T216757,3,P1082,1,143.36,0.0,143.36
T216757,4,P1024,1,194.76,0.0,194.76
T216758,1,P1016,1,41.6,8.32,33.28
T216758,2,P1000,2,49.75,0.0,99.5
T216758,3,P1011,1,174.37,17.44,156.93
T216758,4,P1018,1,247.76,0.0,247.76
T216758,5,P1002,3,37.03,16.66,94.43
T216758,6,P1003,2,30.91,0.0,61.82
T216758,7,P1005,2,66.96,0.0,133.92
T216758,8,P1065,2,726.62,0.0,1453.24
T216759,1,P1006,2,27.41,0.0,54.82
T216759,2,P1019,1,197.06,0.0,197.06
T216759,3,P1028,2,206.43,0.0,412.86
T216759,4,P1005,2,68.27,27.31,109.23
T216760,1,P1038,2,42.44,0.0,84.88
T216760,2,P1004,4,95.33,0.0,381.32
T216760,3,P1013,1,52.02,0.0,52.02
T216760,4,P1037,3,85.28,0.0,255.84
T216760,5,P1062,3,546.95,0.0,1640.85
T216760,6,P1082,1,140.84,0.0,140.84
T216760,7,P1029,3,36.84,0.0,110.52
T216760,8,P1056,2,94.15,0.0,188.3
T216760,9,P1066,3,48.58,0.0,145.74
T216761,1,P1006,2,27.81,0.0,55.62
T216761,2,P1019,2,194.61,0.0,389.22
T216761,3,P1028,1,202.94,0.0,202.94
T216761,4,P1001,2,62.82,12.56,113.08
T216761,5,P1003,3,31.1,0.0,93.3
T216761,6,P1018,1,244.43,0.0,244.43
T216761,7,P1023,3,81.0,48.6,194.4
T216762,1,P1062,3,529.7,0.0,1589.1
T216762,2,P1063,3,96.51,0.0,289.53
T216762,3,P1064,3,210.8,0.0,632.4
T216762,4,P1018,1,241.41,0.0,241.41
T216763,1,P1049,3,361.37,216.82,867.29
T216763,2,P1038,2,41.77,0.0,83.54
T216763,3,P1039,4,101.56,60.94,345.3
T216763,4,P1004,3,93.68,0.0,281.04
T216763,5,P1011,1,173.29,0.0,173.29
T216763,6,P1006,2,27.7,0.0,55.4
T216764,1,P1013,3,53.43,0.0,160.29
T216764,2,P1000,1,49.97,0.0,49.97
T216764,3,P1038,4,43.31,0.0,173.24
T216765,1,P1004,1,94.69,0.0,94.69
T216765,2,P1079,1,278.61,0.0,278.61
T216765,3,P1012,2,127.88,0.0,255.76
T216765,4,P1018,2,253.76,0.0,507.52
T216766,1,P1043,3,30.54,9.16,82.46
T216766,2,P1056,1,93.68,0.0,93.68
T216766,3,P1015,1,48.84,0.0,48.84
T216766,4,P1005,2,67.47,0.0,134.94
T216766,5,P1038,2,42.68,17.07,68.29
T216766,6,P1055,2,170.01,0.0,340.02
T216766,7,P1035,2,316.19,0.0,632.38
T216766,8,P1011,2,167.07,0.0,334.14
T216766,9,P1018,1,244.18,0.0,244.18
T216766,10,P1051,1,987.66,0.0,987.66
T216766,11,P1020,2,164.22,0.0,328.44
T216767,1,P1012,3,130.9,0.0,392.7
T216767,2,P1067,2,227.57,0.0,455.14
T216767,3,P1004,2,93.71,56.23,131.19
T216767,4,P1003,3,31.22,0.0,93.66
T216767,5,P1062,1,541.86,162.56,379.3
T216767,6,P1025,2,138.74,0.0,277.48
T216767,7,P1044,3,58.37,35.02,140.09
T216767,8,P1009,2,103.8,0.0,207.6
T216768,1,P1010,2,109.32,0.0,218.64
T216768,2,P1001,1,63.96,0.0,63.96
T216768,3,P1033,2,119.67,0.0,239.34
T216768,4,P1013,1,54.01,5.4,48.61
T216768,5,P1011,2,172.16,0.0,344.32
T216769,1,P1000,2,49.06,0.0,98.12
T216769,2,P1004,4,98.45,0.0,393.8
T216769,3,P1010,1,105.44,0.0,105.44
T216769,4,P1015,3,47.38,28.43,113.71
T216769,5,P1005,2,67.59,0.0,135.18
T216769,6,P1046,2,37.74,0.0,75.48
T216770,1,P1040,1,48.45,0.0,48.45
T216770,2,P1030,3,105.24,0.0,315.72
T216770,3,P1042,2,53.7,0.0,107.4
T216770,4,P1000,3,48.39,0.0,145.17
T216770,5,P1016,2,41.13,0.0,82.26
T216770,6,P1019,1,198.04,0.0,198.04
T216770,7,P1015,2,48.55,0.0,97.1
T216770,8,P1007,1,147.86,0.0,147.86
T216770,9,P1045,1,86.48,0.0,86.48
T216770,10,P1002,2,38.43,0.0,76.86
T216771,1,P1015,2,48.17,14.45,81.89
T216771,2,P1072,2,136.03,0.0,272.06
T216771,3,P1014,1,83.18,0.0,83.18
T216771,4,P1036,2,72.91,0.0,145.82
T216771,5,P1046,1,37.67,0.0,37.67
T216771,6,P1005,2,66.49,0.0,132.98
T216771,7,P1037,2,87.88,0.0,175.76
T216772,1,P1049,1,350.63,0.0,350.63
T216772,2,P1038,1,41.16,0.0,41.16
T216772,3,P1039,3,103.12,61.87,247.49
T216772,4,P1001,1,62.94,0.0,62.94
T216772,5,P1011,1,173.08,0.0,173.08
T216772,6,P1012,1,126.64,0.0,126.64
T216773,1,P1015,2,48.28,0.0,96.56
T216773,2,P1030,2,108.99,0.0,217.98
T216773,3,P1044,1,59.89,0.0,59.89
T216773,4,P1016,1,43.06,0.0,43.06
T216773,5,P1010,3,105.27,0.0,315.81
T216774,1,P1055,2,174.56,104.74,244.38
T216774,2,P1033,2,120.42,48.17,192.67
T216774,3,P1012,1,128.49,0.0,128.49
T216774,4,P1000,1,49.6,0.0,49.6
T216774,5,P1040,1,48.94,0.0,48.94
T216775,1,P1066,1,49.02,0.0,49.02
T216775,2,P1006,2,26.82,0.0,53.64
T216775,3,P1005,2,68.77,0.0,137.54
T216775,4,P1003,1,32.22,0.0,32.22
T216775,5,P1016,2,41.0,0.0,82.0
T216775,6,P1000,1,48.05,0.0,48.05
T216775,7,P1060,3,381.89,343.7,801.97
T216775,8,P1057,3,63.48,38.09,152.35
T216775,9,P1014,3,86.97,26.09,234.82
T216775,10,P1046,1,38.41,0.0,38.41
T216776,1,P1017,1,73.05,0.0,73.05
T216776,2,P1010,4,106.2,0.0,424.8
T216776,3,P1003,2,31.23,0.0,62.46
T216777,1,P1079,1,273.34,0.0,273.34
T216777,2,P1048,2,22.0,4.4,39.6
T216777,3,P1017,1,75.81,0.0,75.81
T216777,4,P1032,2,43.05,0.0,86.1
T216777,5,P1029,2,37.0,0.0,74.0
T216777,6,P1052,2,203.75,0.0,407.5
T216777,7,P1053,3,202.0,0.0,606.0
T216777,8,P1041,1,174.13,0.0,174.13
T216777,9,P1012,1,127.1,0.0,127.1
T216777,10,P1013,4,53.25,31.95,181.05
T216778,1,P1000,1,47.59,0.0,47.59
T216778,2,P1048,1,21.42,0.0,21.42
T216778,3,P1005,1,68.56,0.0,68.56
T216778,4,P1011,3,168.82,151.94,354.52
T216778,5,P1034,3,145.67,0.0,437.01
T216778,6,P1054,1,283.99,0.0,283.99
T216779,1,P1033,1,116.38,0.0,116.38
T216779,2,P1044,3,59.42,35.65,142.61
T216779,3,P1038,2,43.28,0.0,86.56
T216779,4,P1074,1,499.74,0.0,499.74
T216779,5,P1014,2,84.83,0.0,169.66
T216779,6,P1025,2,141.78,42.53,241.03
T216780,1,P1025,3,135.92,0.0,407.76
T216780,2,P1011,3,173.03,0.0,519.09
T216780,3,P1031,1,48.6,0.0,48.6
T216780,4,P1000,2,50.04,0.0,100.08
T216780,5,P1003,1,31.37,0.0,31.37
T216780,6,P1018,3,244.12,219.71,512.65
T216781,1,P1000,1,47.73,0.0,47.73
T216781,2,P1004,1,95.04,0.0,95.04
T216781,3,P1010,2,104.08,0.0,208.16
T216781,4,P1013,1,51.46,0.0,51.46
T216781,5,P1020,2,156.13,0.0,312.26
T216781,6,P1002,2,38.91,0.0,77.82
T216781,7,P1009,2,103.7,0.0,207.4
T216781,8,P1065,2,749.95,0.0,1499.9
T216781,9,P1029,1,38.81,0.0,38.81
T216781,10,P1008,3,198.19,0.0,594.57
T216781,11,P1003,2,30.71,0.0,61.42
T216782,1,P1000,2,48.09,0.0,96.18
T216782,2,P1004,3,98.89,0.0,296.67
T216782,3,P1010,1,109.29,0.0,109.29
T216782,4,P1015,2,49.22,0.0,98.44
T216782,5,P1045,1,87.0,0.0,87.0
T216782,6,P1048,2,21.43,0.0,42.86
T216783,1,P1033,2,116.07,0.0,232.14
T216783,2,P1016,1,41.14,0.0,41.14
T216783,3,P1055,1,168.75,0.0,168.75
T216783,4,P1040,2,47.49,28.49,66.49
T216783,5,P1037,2,84.95,0.0,169.9
T216783,6,P1074,1,485.78,0.0,485.78
T216783,7,P1006,1,27.11,0.0,27.11
T216784,1,P1049,1,355.5,53.32,302.18
T216784,2,P1038,3,42.39,0.0,127.17
T216784,3,P1057,2,63.56,0.0,127.12
T216784,4,P1006,1,26.2,0.0,26.2
T216784,5,P1052,1,209.5,0.0,209.5
T216784,6,P1003,1,30.69,0.0,30.69
T216784,7,P1042,3,54.43,0.0,163.29
T216785,1,P1013,2,54.51,0.0,109.02
T216785,2,P1014,3,83.09,0.0,249.27
T216785,3,P1000,1,49.65,0.0,49.65
T216785,4,P1052,2,209.22,0.0,418.44
T216785,5,P1015,2,49.81,0.0,99.62
T216786,1,P1021,3,336.77,0.0,1010.31
T216786,2,P1022,2,90.3,0.0,180.6
T216786,3,P1023,2,79.06,0.0,158.12
T216787,1,P1000,2,49.73,0.0,99.46
T216787,2,P1004,2,98.92,0.0,197.84
T216787,3,P1010,1,105.86,0.0,105.86
T216787,4,P1048,1,22.05,6.62,15.43
T216787,5,P1038,1,43.25,0.0,43.25
T216788,1,P1000,2,49.31,0.0,98.62
T216788,2,P1004,2,94.74,28.42,161.06
T216788,3,P1015,2,47.69,0.0,95.38
T216788,4,P1011,2,171.16,0.0,342.32
T216788,5,P1003,1,30.91,3.09,27.82
T216788,6,P1020,4,163.45,0.0,653.8
T216788,7,P1085,1,205.35,0.0,205.35
T216788,8,P1055,1,169.58,0.0,169.58
T216788,9,P1071,2,106.12,0.0,212.24
T216789,1,P1016,2,41.58,0.0,83.16
T216789,2,P1037,2,87.44,0.0,174.88
T216789,3,P1005,1,66.77,6.68,60.09
T216789,4,P1014,1,83.43,0.0,83.43
T216790,1,P1061,3,299.73,0.0,899.19
T216790,2,P1037,3,85.31,0.0,255.93
T216790,3,P1011,1,173.72,0.0,173.72
T216790,4,P1005,1,65.43,0.0,65.43
T216790,5,P1057,4,62.25,49.8,199.2
T216790,6,P1014,1,85.97,0.0,85.97
T216790,7,P1069,1,93.47,0.0,93.47
T216790,8,P1020,1,158.57,0.0,158.57
T216790,9,P1042,1,54.02,0.0,54.02
T216791,1,P1006,1,27.16,4.07,23.09
T216791,2,P1019,2,199.03,0.0,398.06
T216791,3,P1015,3,47.73,0.0,143.19
T216792,1,P1074,1,503.07,0.0,503.07
T216792,2,P1075,2,151.52,0.0,303.04
T216792,3,P1067,2,229.83,0.0,459.66
T216792,4,P1020,2,158.81,0.0,317.62
T216792,5,P1040,1,49.39,0.0,49.39
T216792,6,P1033,1,119.3,0.0,119.3
T216792,7,P1036,3,75.21,0.0,225.63
T216793,1,P1062,1,527.76,0.0,527.76
T216793,2,P1063,2,97.27,0.0,194.54
T216793,3,P1064,1,219.46,0.0,219.46
T216793,4,P1000,3,48.18,43.36,101.18
T216793,5,P1056,2,95.72,0.0,191.44
T216793,6,P1020,3,160.5,0.0,481.5
T216793,7,P1025,2,137.41,0.0,274.82
T216793,8,P1057,1,64.57,0.0,64.57
T216794,1,P1015,3,48.86,0.0,146.58
T216794,2,P1038,2,41.11,0.0,82.22
T216794,3,P1033,3,117.35,52.81,299.24
T216794,4,P1001,2,64.93,0.0,129.86
T216794,5,P1042,4,53.75,0.0,215.0
T216794,6,P1053,1,200.77,0.0,200.77
T216794,7,P1040,1,48.08,0.0,48.08
T216794,8,P1067,1,233.86,0.0,233.86
T216795,1,P1037,1,86.58,0.0,86.58
T216795,2,P1029,3,38.75,0.0,116.25
T216795,3,P1042,1,53.93,0.0,53.93
T216795,4,P1038,3,42.64,0.0,127.92
T216795,5,P1036,1,72.93,14.59,58.34
T216796,1,P1043,2,22.09,0.0,44.18
T216796,2,P1011,1,123.51,37.05,86.46
T216796,3,P1017,2,51.84,0.0,103.68
T216796,4,P1055,1,119.69,0.0,119.69
T216796,5,P1051,1,666.97,0.0,666.97
T216797,1,P1000,1,34.55,0.0,34.55
T216797,2,P1003,1,22.22,0.0,22.22
T216797,3,P1059,1,343.73,0.0,343.73
T216797,4,P1083,1,60.46,0.0,60.46
T216797,5,P1045,1,59.37,8.91,50.46
T216797,6,P1022,1,66.24,0.0,66.24
T216798,1,P1044,2,42.23,0.0,84.46
T216799,1,P1002,4,26.26,10.5,94.54
T216800,1,P1010,2,77.66,0.0,155.32
T216800,2,P1004,1,69.25,13.85,55.4
T216800,3,P1011,1,124.35,0.0,124.35
T216801,1,P1048,1,15.4,0.0,15.4
T216801,2,P1036,1,53.6,0.0,53.6
T216801,3,P1037,2,59.67,0.0,119.34
T216802,1,P1046,6,26.0,31.2,124.8
T216802,2,P1083,2,58.66,0.0,117.32
T216802,3,P1048,4,15.53,0.0,62.12
T216803,1,P1046,2,26.1,0.0,52.2
T216803,2,P1003,1,22.1,0.0,22.1
T216803,3,P1002,1,27.27,0.0,27.27
T216803,4,P1004,3,69.41,0.0,208.23
T216803,5,P1038,2,28.96,5.79,52.13
T216803,6,P1047,1,19.16,2.87,16.29
T216803,7,P1005,2,48.52,0.0,97.04
T216804,1,P1011,1,120.16,0.0,120.16
T216804,2,P1038,1,29.37,0.0,29.37
T216805,1,P1043,2,21.99,0.0,43.98
T216805,2,P1010,1,73.61,0.0,73.61
T216805,3,P1044,1,40.87,0.0,40.87
T216806,1,P1015,3,34.31,0.0,102.93
T216807,1,P1052,1,249.08,0.0,249.08
T216807,2,P1074,2,595.96,0.0,1191.92
T216807,3,P1067,1,282.32,0.0,282.32
T216807,4,P1045,3,100.14,0.0,300.42
T216807,5,P1068,3,220.4,0.0,661.2
T216807,6,P1082,3,167.75,0.0,503.25
T216807,7,P1029,1,45.25,0.0,45.25
T216808,1,P1003,2,37.56,0.0,75.12
T216808,2,P1033,2,143.2,0.0,286.4
T216808,3,P1037,2,103.36,0.0,206.72
T216809,1,P1037,1,102.09,0.0,102.09
T216809,2,P1069,1,112.51,0.0,112.51
T216809,3,P1015,1,56.58,0.0,56.58
T216809,4,P1049,2,426.5,0.0,853.0
T216809,5,P1083,1,100.33,0.0,100.33
T216809,6,P1008,3,237.0,0.0,711.0
T216809,7,P1033,2,141.58,0.0,283.16
T216809,8,P1080,1,501.27,0.0,501.27
T216809,9,P1006,1,33.06,0.0,33.06
T216810,1,P1006,2,32.39,0.0,64.78
T216810,2,P1019,3,234.2,0.0,702.6
T216810,3,P1028,2,237.28,0.0,474.56
T216810,4,P1017,3,87.08,0.0,261.24
T216810,5,P1018,1,301.09,0.0,301.09
T216810,6,P1012,1,151.35,0.0,151.35
T216810,7,P1072,5,165.85,0.0,829.25
T216810,8,P1032,3,49.6,0.0,148.8
T216810,9,P1033,1,144.38,0.0,144.38
T216810,10,P1029,1,46.49,0.0,46.49
T216810,11,P1034,3,173.16,0.0,519.48
T216811,1,P1074,2,577.12,0.0,1154.24
T216811,2,P1075,4,178.11,0.0,712.44
T216811,3,P1038,1,48.95,0.0,48.95
T216811,4,P1033,2,140.99,0.0,281.98
T216811,5,P1036,5,88.08,0.0,440.4
T216811,6,P1066,2,58.74,0.0,117.48
T216811,7,P1044,1,71.31,0.0,71.31
T216811,8,P1061,3,359.2,0.0,1077.6
T216812,1,P1000,2,58.69,0.0,117.38
T216812,2,P1031,1,56.86,0.0,56.86
T216812,3,P1079,1,335.9,0.0,335.9
T216812,4,P1058,2,174.52,0.0,349.04
T216812,5,P1032,1,50.8,0.0,50.8
T216812,6,P1029,2,45.01,0.0,90.02
T216812,7,P1047,1,31.84,0.0,31.84
T216812,8,P1021,2,413.62,0.0,827.24
T216812,9,P1049,2,430.95,0.0,861.9
T216813,1,P1029,2,45.87,0.0,91.74
T216813,2,P1009,2,120.67,0.0,241.34
T216813,3,P1015,1,57.57,0.0,57.57
T216813,4,P1033,1,141.28,0.0,141.28
T216813,5,P1007,5,183.12,0.0,915.6
T216813,6,P1061,3,351.89,0.0,1055.67
T216813,7,P1071,2,129.44,0.0,258.88
T216814,1,P1029,3,45.13,0.0,135.39
T216814,2,P1005,2,79.4,0.0,158.8
T216814,3,P1008,1,246.54,0.0,246.54
T216814,4,P1068,2,215.94,0.0,431.88
T216814,5,P1042,2,65.07,0.0,130.14
T216814,6,P1032,2,51.4,0.0,102.8
T216815,1,P1023,2,94.9,0.0,189.8
T216815,2,P1036,1,91.47,0.0,91.47
T216815,3,P1033,1,144.06,0.0,144.06
T216815,4,P1084,1,512.93,0.0,512.93
T216815,5,P1031,1,57.19,0.0,57.19
T216815,6,P1056,1,117.12,0.0,117.12
T216815,7,P1075,2,174.55,0.0,349.1
T216816,1,P1062,2,645.54,0.0,1291.08
T216816,2,P1063,2,115.46,0.0,230.92
T216816,3,P1064,1,262.24,0.0,262.24
T216816,4,P1032,3,49.29,0.0,147.87
T216817,1,P1025,3,162.86,0.0,488.58
T216817,2,P1011,2,201.92,0.0,403.84
T216817,3,P1031,4,57.76,0.0,231.04
T216817,4,P1005,1,79.74,0.0,79.74
T216817,5,P1079,1,337.71,0.0,337.71
T216817,6,P1062,2,641.42,0.0,1282.84
T216817,7,P1018,2,291.6,0.0,583.2
T216817,8,P1037,3,101.23,0.0,303.69
T216818,1,P1025,2,170.89,0.0,341.78
T216818,2,P1011,3,207.97,0.0,623.91
T216818,3,P1029,1,46.12,0.0,46.12
T216818,4,P1059,3,600.8,0.0,1802.4
T216818,5,P1063,2,115.89,0.0,231.78
T216818,6,P1037,4,99.31,0.0,397.24
T216818,7,P1000,1,56.7,0.0,56.7
T216818,8,P1082,2,170.64,0.0,341.28
T216818,9,P1045,1,104.9,0.0,104.9
T216819,1,P1074,3,601.45,0.0,1804.35
T216819,2,P1075,3,181.14,0.0,543.42
T216819,3,P1076,6,252.3,0.0,1513.8
T216819,4,P1067,1,272.34,0.0,272.34
T216819,5,P1035,1,369.92,0.0,369.92
T216820,1,P1070,1,87.62,0.0,87.62
T216820,2,P1044,1,69.75,0.0,69.75
T216820,3,P1032,1,50.81,0.0,50.81
T216820,4,P1082,2,165.84,0.0,331.68
T216820,5,P1047,1,32.28,0.0,32.28
T216820,6,P1003,2,38.45,0.0,76.9
T216820,7,P1030,1,128.11,0.0,128.11
T216821,1,P1006,4,33.01,0.0,132.04
T216821,2,P1019,3,229.17,0.0,687.51
T216821,3,P1005,2,81.12,0.0,162.24
T216821,4,P1021,2,407.25,0.0,814.5
T216821,5,P1082,1,168.72,0.0,168.72
T216821,6,P1085,2,238.58,0.0,477.16
T216821,7,P1039,3,120.88,0.0,362.64
T216822,1,P1082,2,169.22,0.0,338.44
T216822,2,P1013,1,64.79,0.0,64.79
T216822,3,P1035,1,374.39,0.0,374.39
T216822,4,P1016,1,51.24,0.0,51.24
T216822,5,P1056,5,111.57,0.0,557.85
T216822,6,P1080,2,525.82,0.0,1051.64
T216822,7,P1049,2,422.94,0.0,845.88
T216822,8,P1002,2,44.38,0.0,88.76
T216822,9,P1023,2,96.24,0.0,192.48
T216822,10,P1018,2,291.49,0.0,582.98
T216823,1,P1000,2,57.97,0.0,115.94
T216823,2,P1004,1,113.24,0.0,113.24
T216823,3,P1010,2,130.77,0.0,261.54
T216823,4,P1050,1,743.47,0.0,743.47
T216823,5,P1044,1,69.78,0.0,69.78
T216824,1,P1021,1,401.43,0.0,401.43
T216824,2,P1022,3,110.14,0.0,330.42
T216824,3,P1042,2,61.75,0.0,123.5
T216824,4,P1034,3,174.44,0.0,523.32
T216824,5,P1050,1,760.94,0.0,760.94
T216824,6,P1032,1,51.29,0.0,51.29
T216824,7,P1029,3,45.99,0.0,137.97
T216825,1,P1035,1,378.94,0.0,378.94
T216825,2,P1070,3,86.86,0.0,260.58
T216825,3,P1040,2,58.96,0.0,117.92
T216825,4,P1052,2,237.38,0.0,474.76
T216825,5,P1006,2,33.03,0.0,66.06
T216825,6,P1036,2,89.8,0.0,179.6
T216825,7,P1059,2,577.41,0.0,1154.82
T216826,1,P1057,2,77.38,0.0,154.76
T216826,2,P1035,1,378.12,0.0,378.12
T216826,3,P1043,2,37.44,0.0,74.88
T216826,4,P1000,1,56.89,0.0,56.89
T216826,5,P1033,1,142.64,0.0,142.64
T216826,6,P1007,2,177.07,0.0,354.14
T216826,7,P1045,5,102.67,0.0,513.35
T216827,1,P1001,1,76.23,0.0,76.23
T216827,2,P1030,5,129.09,0.0,645.45
T216827,3,P1020,2,196.46,0.0,392.92
T216827,4,P1032,1,50.46,0.0,50.46
T216827,5,P1004,1,112.41,0.0,112.41
T216827,6,P1049,1,420.02,0.0,420.02
T216827,7,P1051,1,1167.49,0.0,1167.49
T216827,8,P1036,1,89.56,0.0,89.56
T216827,9,P1002,1,44.24,0.0,44.24
T216827,10,P1031,3,59.42,0.0,178.26
T216828,1,P1029,3,46.17,0.0,138.51
T216828,2,P1063,3,112.07,0.0,336.21
T216828,3,P1061,4,352.94,0.0,1411.76
T216828,4,P1005,1,82.39,0.0,82.39
T216828,5,P1016,1,50.83,0.0,50.83
T216828,6,P1071,2,129.76,0.0,259.52
T216828,7,P1060,1,448.01,0.0,448.01
T216828,8,P1020,2,192.18,0.0,384.36
T216828,9,P1049,1,415.07,0.0,415.07
T216828,10,P1002,3,44.05,0.0,132.15
T216828,11,P1035,3,381.81,0.0,1145.43
T216829,1,P1049,2,417.57,0.0,835.14
T216829,2,P1038,1,50.39,0.0,50.39
T216829,3,P1039,1,119.63,0.0,119.63
T216829,4,P1052,1,240.53,0.0,240.53
T216829,5,P1044,3,72.83,0.0,218.49
T216829,6,P1079,2,343.57,0.0,687.14
T216829,7,P1058,3,180.16,0.0,540.48
T216830,1,P1030,2,126.46,0.0,252.92
T216830,2,P1072,2,170.93,0.0,341.86
T216830,3,P1083,2,100.23,0.0,200.46
T216830,4,P1005,2,79.96,0.0,159.92
T216830,5,P1067,3,272.09,0.0,816.27
T216831,1,P1049,2,420.0,0.0,840.0
T216831,2,P1038,1,50.96,0.0,50.96
T216831,3,P1039,3,126.27,0.0,378.81
T216831,4,P1000,2,59.37,0.0,118.74
T216831,5,P1081,2,1242.44,0.0,2484.88
T216831,6,P1032,2,51.11,0.0,102.22
T216831,7,P1003,2,37.94,0.0,75.88
T216832,1,P1005,2,79.73,0.0,159.46
T216832,2,P1059,1,578.18,0.0,578.18
T216832,3,P1029,1,44.07,0.0,44.07
T216832,4,P1038,1,51.47,0.0,51.47
T216832,5,P1082,1,167.9,0.0,167.9
T216832,6,P1025,1,165.05,0.0,165.05
T216832,7,P1015,1,57.56,0.0,57.56
T216832,8,P1033,1,143.04,0.0,143.04
T216832,9,P1046,2,46.42,0.0,92.84
T216832,10,P1028,1,246.85,0.0,246.85
T216832,11,P1030,3,124.91,0.0,374.73
T216832,12,P1008,1,241.89,0.0,241.89
T216833,1,P1021,2,420.33,0.0,840.66
T216833,2,P1022,1,110.04,0.0,110.04
T216833,3,P1023,2,96.74,0.0,193.48
T216833,4,P1037,1,104.86,0.0,104.86
T216833,5,P1003,3,37.98,0.0,113.94
T216833,6,P1032,3,51.07,0.0,153.21
T216833,7,P1029,1,44.48,0.0,44.48
T216833,8,P1012,3,149.98,0.0,449.94
T216834,1,P1037,4,101.57,0.0,406.28
T216834,2,P1059,1,587.63,0.0,587.63
T216834,3,P1062,3,644.03,0.0,1932.09
T216834,4,P1005,1,78.61,0.0,78.61
T216835,1,P1029,2,44.58,0.0,89.16
T216835,2,P1049,1,433.87,0.0,433.87
T216836,1,P1013,1,62.97,0.0,62.97
T216836,2,P1014,3,99.8,0.0,299.4
T216836,3,P1008,2,239.1,0.0,478.2
T216836,4,P1035,2,381.88,0.0,763.76
T216836,5,P1049,1,412.34,0.0,412.34
T216836,6,P1029,1,46.14,0.0,46.14
T216837,1,P1035,3,381.88,0.0,1145.64
T216837,2,P1030,2,125.65,0.0,251.3
T216837,3,P1034,2,170.16,0.0,340.32
T216837,4,P1044,3,71.24,0.0,213.72
T216837,5,P1012,3,155.62,0.0,466.86
T216837,6,P1036,1,90.06,0.0,90.06
T216837,7,P1038,3,51.45,0.0,154.35
T216837,8,P1000,1,56.38,0.0,56.38
T216837,9,P1013,1,63.66,0.0,63.66
T216837,10,P1088,2,371.87,0.0,743.74
T216837,11,P1074,2,579.33,0.0,1158.66
T216837,12,P1079,1,338.44,0.0,338.44
T216838,1,P1002,2,45.95,0.0,91.9
T216838,2,P1033,1,144.3,0.0,144.3
T216838,3,P1041,1,203.8,0.0,203.8
T216838,4,P1035,2,380.57,0.0,761.14
T216838,5,P1006,2,33.03,0.0,66.06
T216838,6,P1042,1,64.96,0.0,64.96
T216838,7,P1078,3,316.23,0.0,948.69
T216838,8,P1067,1,272.4,0.0,272.4
T216838,9,P1015,1,58.43,0.0,58.43
T216839,1,P1049,1,432.49,0.0,432.49
T216839,2,P1038,2,50.77,0.0,101.54
T216839,3,P1044,2,70.27,0.0,140.54
T216839,4,P1088,1,379.28,0.0,379.28
T216839,5,P1005,1,80.73,0.0,80.73
T216839,6,P1037,1,101.31,0.0,101.31
T216840,1,P1038,2,50.64,0.0,101.28
T216840,2,P1034,1,176.94,0.0,176.94
T216840,3,P1033,2,140.21,0.0,280.42
T216840,4,P1015,3,57.55,0.0,172.65
T216840,5,P1083,1,102.83,0.0,102.83
T216840,6,P1016,1,49.26,0.0,49.26
T216840,7,P1048,2,26.35,0.0,52.7
T216840,8,P1075,1,178.64,0.0,178.64
T216840,9,P1036,5,90.52,0.0,452.6
T216840,10,P1004,4,116.46,0.0,465.84
T216841,1,P1013,1,62.79,0.0,62.79
T216841,2,P1014,3,102.03,0.0,306.09
T216841,3,P1008,1,249.25,0.0,249.25
T216841,4,P1006,1,32.42,0.0,32.42
T216841,5,P1034,1,172.67,0.0,172.67
T216841,6,P1044,1,70.8,0.0,70.8
T216841,7,P1040,2,56.78,0.0,113.56
T216842,1,P1034,1,177.42,0.0,177.42
T216842,2,P1029,1,46.22,0.0,46.22
T216842,3,P1033,2,141.93,0.0,283.86
T216842,4,P1017,2,87.5,0.0,175.0
T216842,5,P1073,3,155.82,0.0,467.46
T216842,6,P1006,2,31.72,0.0,63.44
